,IncomePA,cm_occup,E2Channel,IsKarvy,KRA YN,age,months_since_last_login,months_since_last_trade,total_logins_one_year,total_trades_one_year,referees_avg_logins_in_last_year,referees_avg_trades_in_last_year,target
28256,5_10L,P,CAT,0,Y,21.0,1.46288374605,1.69286793463703,17.0,7.0,0.0,0.0,0.0
28257,5_10L,P,CAT,0,Y,25.0,2.51424003673359,132.0,107.0,0.0,0.0,0.0,0.0
28258,<=1L,S,CAT,0,N,22.0,1.03577025295979,2.1528363118111,24.0,1.0,0.0,0.0,0.0
28259,5_10L,P,CAT,0,Y,24.0,0.674366528037309,132.0,46.0,0.0,0.0,0.0,0.0
28260,5_10L,S,CAT,0,N,19.0,3.99270982050738,3.99270982050738,11.0,1.0,0.0,0.0,0.0
28261,5_10L,S,CAT,0,Y,39.0,0.345817687198688,0.805786064372757,31.0,4.0,4.0,1.5,0.4
28262,5_10L,P,CAT,0,Y,26.0,132.0,1.88999723914021,0.0,1.0,0.0,0.0,0.0
28263,<=1L,P,CAT,0,N,28.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28264,5_10L,P,CAT,0,N,23.0,0.937205600708205,132.0,6.0,0.0,0.0,0.0,0.0
28265,<=1L,S,CAT,0,Y,19.0,4.45267819768145,3.6313060955849,16.0,1.0,0.0,0.0,0.0
28266,<=1L,S,CAT,0,N,25.0,5.99685774962297,132.0,2.0,0.0,0.0,0.0,0.0
28267,<=1L,S,CAT,0,N,23.0,0.608656759869584,1.66001305055317,8.0,1.0,0.0,0.0,0.0
28268,<=1L,S,CAT,0,N,18.0,0.345817687198688,0.641511643953447,62.0,1.0,0.0,0.0,0.0
28269,5_10L,P,CAT,0,Y,20.0,4.35411354542986,3.40132190699786,43.0,2.0,0.0,0.0,0.0
28270,<=1L,P,CAT,0,N,30.0,9.31520104209304,132.0,6.0,0.0,0.0,0.0,0.0
28271,5_10L,P,CAT,0,Y,34.0,5.37261495202959,132.0,7.0,0.0,0.0,0.0,0.0
28272,<=1L,O,CAT,0,N,31.0,1.43002886196614,7.93529591057083,349.0,6.0,0.0,0.0,0.0
28273,5_10L,P,CAT,0,N,41.0,132.0,1.79143258688862,0.0,1.0,3.0,0.0,0.0
28274,<=1L,P,CAT,0,N,23.0,4.91264657485552,6.32540659046159,16.0,1.0,5.36363636363636,0.615384615384615,0.4117647058823529
28275,<=1L,P,CAT,0,N,23.0,0.345817687198688,6.58824566313249,804.0,101.0,0.0,0.0,0.0
28276,<=1L,B,CAT,0,N,27.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28277,<=1L,S,CAT,0,Y,19.0,0.312962803114826,0.37867257128255,9.0,1.0,0.0,0.0,0.0
28278,<=1L,S,CAT,0,N,18.0,0.312962803114826,0.871495832540481,164.0,4.0,11.5,2.0,0.8
28279,1_5L,O,CAT,0,N,26.0,0.345817687198688,0.411527455366412,4.0,1.0,0.0,0.0,0.0
28280,5_10L,P,CAT,0,Y,26.0,2.94135352982379,132.0,71.0,0.0,0.0,0.0,0.0
28281,<=1L,S,CAT,0,N,23.0,0.575801875785722,1.56144839830159,45.0,1.0,9.0,2.0,1.0
28282,<=1L,S,CAT,0,N,22.0,0.970060484792067,1.46288374605,10.0,1.0,0.0,0.0,0.0
28283,<=1L,S,Brp,0,N,20.0,3.33561213883014,4.22269400909442,58.0,2.0,0.0,0.0,0.0
28284,<=1L,B,CAT,0,N,25.0,12.6006894504792,132.0,0.0,0.0,0.0,0.0,0.0
28285,5_10L,P,CAT,0,Y,28.0,0.312962803114826,0.411527455366412,7134.0,61.0,35.0,6.0,0.3333333333333333
28286,5_10L,P,CAT,0,N,19.0,4.78122703852007,132.0,33.0,0.0,0.0,0.0,0.0
28287,<=1L,S,CAT,0,N,26.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28288,<=1L,S,CAT,0,N,19.0,0.477237223534136,1.00291536887593,17.0,1.0,6.0,1.0,1.0
28289,5_10L,P,CAT,0,Y,22.0,7.47532753339676,3.17133771841083,9.0,1.0,0.0,0.0,0.0
28290,<=1L,P,CAT,0,N,31.0,132.0,1.00291536887593,0.0,1.0,0.0,0.0,0.0
28291,1_5L,S,CAT,0,N,35.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28292,1_5L,S,CAT,0,Y,28.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28293,<=1L,S,CAT,0,Y,26.0,0.707221412121171,0.871495832540481,9.0,1.0,0.0,0.0,0.0
28294,5_10L,P,CAT,0,N,23.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28295,<=1L,S,CAT,0,Y,23.0,0.641511643953447,1.06862513704365,41.0,2.0,0.0,0.0,0.0
28296,5_10L,S,CAT,0,N,29.0,0.312962803114826,0.772931180288895,370.0,36.0,0.0,0.0,0.0
28297,5_10L,S,CAT,0,Y,70.0,0.312962803114826,2.18569119589497,627.0,2.0,0.0,0.0,0.0
28298,<=1L,O,CAT,0,N,33.0,0.345817687198688,2.6785144571529,28.0,1.0,0.0,0.0,0.0
28299,1_5L,S,CAT,0,N,31.0,9.05236196942214,132.0,12.0,0.0,2.0,1.0,0.16666666666666666
28300,5_10L,S,CAT,0,N,25.0,0.345817687198688,0.740076296205033,11.0,1.0,0.0,0.0,0.0
28301,<=1L,S,CAT,0,N,20.0,1.2000446733791,1.06862513704365,20.0,1.0,0.0,0.0,0.0
28302,5_10L,P,CAT,0,Y,29.0,132.0,132.0,8.0,0.0,7.0,2.0,1.0
28303,<=1L,S,CAT,0,Y,45.0,0.312962803114826,0.312962803114826,96.0,37.0,0.0,0.0,0.0
28304,5_10L,P,CAT,0,Y,24.0,0.740076296205033,0.772931180288895,87.0,6.0,0.0,1.0,0.5
28305,<=1L,P,GL Investments,0,N,31.0,0.772931180288895,0.871495832540481,4.0,1.0,0.0,0.0,0.0
28306,<=1L,S,CAT,0,Y,28.0,0.312962803114826,2.02141677547565,47.0,1.0,22.0,4.0,0.5
28307,1_5L,O,CAT,0,N,24.0,4.5840977340169,132.0,21.0,0.0,0.0,1.0,0.5
28308,<=1L,S,CAT,0,Y,24.0,0.37867257128255,0.411527455366412,14.0,1.0,3.0,1.0,1.0
28309,5_10L,P,CAT,0,Y,24.0,6.02971263370683,132.0,61.0,0.0,0.0,0.0,0.0
28310,1_5L,B,CAT,0,N,22.0,1.85714235505634,1.88999723914021,8.0,1.0,0.0,0.0,0.0
28311,1_5L,S,CAT,0,N,33.0,3.99270982050738,9.47947546251235,225.0,2.0,0.0,0.0,0.0
28312,<=1L,S,CAT,0,N,36.0,1.06862513704365,2.1528363118111,15.0,1.0,0.0,0.0,0.0
28313,5_10L,P,CAT,0,N,22.0,132.0,132.0,0.0,0.0,9.0,0.0,0.0
28314,<=1L,P,CAT,0,N,27.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28315,<=1L,B,Franchisee,0,Y,39.0,0.345817687198688,7.40961776522904,219.0,115.0,0.0,0.0,0.0
28316,5_10L,P,CAT,0,Y,21.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28317,5_10L,P,CAT,0,N,31.0,5.7997284451198,132.0,7.0,0.0,0.0,0.0,0.0
28318,<=1L,S,CAT,0,Y,29.0,0.575801875785722,2.21854607997883,44.0,1.0,8.0,2.33333333333333,0.8571428571428571
28319,5_10L,P,CAT,0,Y,21.0,1.56144839830159,1.56144839830159,6.0,2.0,0.0,0.0,0.0
28320,<=1L,S,Franchisee,0,N,35.0,0.312962803114826,4.55124284993304,792.0,11.0,0.0,0.0,0.0
28321,<=1L,S,CAT,0,Y,21.0,1.56144839830159,3.79558051600421,70.0,2.0,8.0,2.0,1.0
28322,<=1L,S,CAT,0,Y,27.0,0.411527455366412,1.33146420971455,13.0,2.0,0.0,0.0,0.0
28323,1_5L,S,CAT,0,N,25.0,28.4367435789008,132.0,0.0,0.0,0.0,0.0,0.0
28324,5_10L,P,CAT,0,Y,44.0,0.37867257128255,0.740076296205033,168.0,15.0,6.0,0.0,0.0
28325,5_10L,S,CAT,0,N,29.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28326,<=1L,P,CAT,0,N,23.0,2.90849864573993,132.0,16.0,0.0,0.0,0.0,0.0
28327,5_10L,S,Franchisee,1,N,41.0,132.0,132.0,12.0,0.0,0.0,0.0,0.0
28328,<=1L,P,CAT,0,N,61.0,132.0,1.56144839830159,0.0,1.0,0.0,0.0,0.0
28329,5_10L,P,CAT,0,Y,36.0,0.312962803114826,1.7257228187209,832.0,49.0,3.0,1.0,1.0
28330,<=1L,S,CAT,0,Y,34.0,3.40132190699786,1.00291536887593,3.0,1.0,0.0,0.0,0.0
28331,5_10L,S,Franchisee,1,N,46.0,0.312962803114826,0.312962803114826,1816.0,170.0,0.0,0.0,0.0
28332,5_10L,Business,CAT,0,N,39.0,0.312962803114826,0.312962803114826,139.0,6.0,0.0,0.0,0.0
28333,1_5L,Professional,CAT,0,N,25.0,0.312962803114826,0.312962803114826,2380.0,197.0,0.0,0.0,0.0
28334,1_5L,O,CAT,0,N,33.0,5.24119541569414,132.0,49.0,0.0,0.0,0.0,0.0
28335,<=1L,P,CAT,0,N,19.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28336,<=1L,S,CAT,0,Y,29.0,0.740076296205033,1.79143258688862,11.0,1.0,0.0,0.0,0.0
28337,5_10L,P,CAT,0,N,39.0,0.312962803114826,0.345817687198688,357.0,41.0,0.0,0.0,0.0
28338,<=1L,P,CAT,0,N,52.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28339,1_5L,B,CAT,0,N,39.0,132.0,0.411527455366412,0.0,1.0,0.0,0.0,0.0
28340,5_10L,P,CAT,0,N,33.0,0.871495832540481,2.57994980490131,142.0,13.0,0.0,0.0,0.0
28341,1_5L,B,CAT,0,N,27.0,0.312962803114826,0.805786064372757,4983.0,1148.0,35.0,1.0,1.0
28342,5_10L,S,Franchisee,1,N,41.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28343,5_10L,S,CAT,1,N,41.0,2.87564376165607,4.74837215443621,105.0,12.0,0.0,0.0,0.0
28344,1_5L,S,CAT,0,N,26.0,0.312962803114826,0.54294699170186,2218.0,27.0,0.0,0.0,0.0
28345,5_10L,S,CAT,1,N,38.0,0.312962803114826,132.0,305.0,0.0,0.0,0.0,0.0
28346,5_10L,P,Franchisee,1,N,30.0,0.575801875785722,2.1528363118111,184.0,2.0,0.0,0.0,0.0
28347,5_10L,P,CAT,1,N,29.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28348,<=1L,S,CAT,0,N,21.0,0.345817687198688,1.33146420971455,14.0,1.0,3.5,2.0,0.6666666666666666
28349,5_10L,P,CAT,0,N,22.0,6.7525200835518,132.0,2.0,0.0,0.0,0.0,0.0
28350,<=1L,S,CAT,0,Y,30.0,0.345817687198688,1.95570700730793,75.0,37.0,0.0,0.0,0.0
28351,<=1L,ST,CAT,0,N,22.0,0.312962803114826,5.47117960428117,663.0,8.0,0.0,0.0,0.0
28352,<=1L,S,CAT,0,N,22.0,0.608656759869584,2.38282050039814,41.0,1.0,6.9,2.5,0.8
28353,<=1L,P,CAT,0,N,23.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28354,5_10L,P,CAT,0,Y,19.0,2.1528363118111,132.0,3.0,0.0,0.0,0.0,0.0
28355,5_10L,P,CAT,0,N,31.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28356,<=1L,S,CAT,0,N,27.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28357,<=1L,S,CAT,0,Y,21.0,1.39717397788227,1.56144839830159,24.0,1.0,0.0,0.0,0.0
28358,<=1L,P,CAT,0,N,19.0,0.37867257128255,132.0,235.0,0.0,0.0,0.0,0.0
28359,5_10L,P,CAT,0,N,32.0,132.0,1.75857770280476,0.0,1.0,0.0,0.0,0.0
28360,<=1L,O,CAT,0,N,21.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28361,<=1L,S,CAT,0,Y,21.0,2.34996561631428,132.0,3.0,0.0,0.0,0.0,0.0
28362,<=1L,P,Franchisee,0,Y,25.0,1.43002886196614,5.01121122710711,28.0,2.0,4.0,0.0,0.0
28363,<=1L,S,CAT,0,N,21.0,0.444382339450274,0.871495832540481,12.0,1.0,0.0,1.0,0.5
28364,1_5L,S,CAT,0,N,30.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28365,1_5L,S,CAT,0,N,43.0,0.312962803114826,0.312962803114826,4351.0,361.0,0.0,0.0,0.0
28366,1_5L,S,CAT,0,N,23.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28367,5_10L,P,CAT,0,Y,27.0,8.16528009915787,0.838640948456619,52.0,1.0,0.0,0.0,0.0
28368,5_10L,P,CAT,0,N,22.0,5.56974425653276,132.0,6.0,0.0,0.0,0.0,0.0
28369,<=1L,S,CAT,0,Y,28.0,0.838640948456619,3.79558051600421,34.0,1.0,29.0,1.0,1.0
28370,,,CAT,0,N,38.0,0.312962803114826,0.740076296205033,1906.0,254.0,0.0,0.0,0.0
28371,<=1L,Housewife,CAT,0,N,33.0,0.312962803114826,12.2064308414729,6735.0,0.0,0.0,0.0,0.0
28372,5_10L,P,CAT,0,Y,30.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28373,1_5L,S,CAT,0,N,25.0,5.66830890878435,2.6785144571529,64.0,1.0,0.0,0.0,0.0
28374,<=1L,S,CAT,0,Y,32.0,0.37867257128255,1.10148002112752,1482.0,64.0,100.25,2.2,0.2727272727272727
28375,1_5L,B,CAT,0,N,24.0,2.11998142772724,1.98856189139179,1.0,1.0,0.0,0.0,0.0
28376,1_5L,S,CAT,0,N,46.0,0.608656759869584,0.641511643953447,2421.0,5852.0,0.0,0.0,0.0
28377,<=1L,P,CAT,0,N,20.0,0.904350716624343,0.970060484792067,14.0,1.0,0.0,0.0,0.0
28378,<=1L,S,CAT,0,N,25.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28379,1_5L,S,CAT,0,N,30.0,0.312962803114826,0.345817687198688,214.0,93.0,13.0,1.0,0.5
28380,5_10L,P,CAT,0,Y,23.0,4.81408192260393,9.93944383968642,139.0,3.0,0.0,0.0,0.0
28381,<=1L,ST,CAT,0,N,28.0,1.88999723914021,1.92285212322407,23.0,1.0,0.0,0.0,0.0
28382,1_5L,S,Franchisee,0,N,26.0,3.26990237066241,4.18983912501055,471.0,182.0,1258.0,226.0,1.0
28383,<=1L,P,CAT,0,N,34.0,0.312962803114826,0.312962803114826,5103.0,164.0,0.0,0.0,0.0
28384,1_5L,Retired,CAT,0,N,30.0,0.312962803114826,0.345817687198688,1479.0,199.0,101.0,0.0,0.0
28385,<=1L,P,CAT,0,N,44.0,1.10148002112752,1.98856189139179,35.0,1.0,29.0,3.0,1.0
28386,<=1L,S,CAT,0,Y,36.0,0.312962803114826,2.6785144571529,286.0,17.0,0.0,0.0,0.0
28387,<=1L,S,CAT,0,N,29.0,3.76272563192035,3.79558051600421,130.0,1.0,0.0,0.0,0.0
28388,<=1L,S,CAT,0,N,30.0,4.38696842951373,132.0,10.0,0.0,0.0,0.0,0.0
28389,5_10L,P,CAT,0,N,25.0,14.1448690024208,13.3892066684919,0.0,0.0,4.0,1.0,0.3333333333333333
28390,<=1L,P,Banca,0,N,21.0,0.312962803114826,0.345817687198688,563.0,28.0,51.0,1.0,1.0
28391,5_10L,P,CAT,0,N,28.0,5.63545402470048,5.24119541569414,238.0,28.0,0.0,0.0,0.0
28392,1_5L,S,CAT,0,N,37.0,0.312962803114826,5.24119541569414,4374.0,42.0,0.0,0.0,0.0
28393,5_10L,P,CAT,0,Y,22.0,2.1528363118111,132.0,37.0,0.0,4.0,0.5,0.5
28394,1_5L,B,CAT,0,N,21.0,6.71966519946793,132.0,1.0,0.0,0.0,0.0,0.0
28395,<=1L,P,CAT,0,N,37.0,0.312962803114826,0.312962803114826,1133.0,158.0,0.0,0.0,0.0
28396,1_5L,S,CAT,0,N,26.0,0.312962803114826,0.740076296205033,391.0,29.0,0.0,0.0,0.0
28397,5_10L,S,CAT,0,Y,20.0,1.98856189139179,132.0,24.0,0.0,0.0,0.0,0.0
28398,5_10L,P,CAT,0,N,19.0,6.62110054721635,132.0,7.0,0.0,19.5,1.0,0.05
28399,<=1L,ST,CAT,0,Y,23.0,2.11998142772724,7.31105311297745,260.0,31.0,6.0,0.0,0.0
28400,5_10L,S,CAT,0,Y,18.0,1.2000446733791,132.0,177.0,0.0,0.0,0.0,0.0
28401,5_10L,P,CAT,0,N,21.0,0.772931180288895,3.79558051600421,69.0,1.0,0.0,1.0,0.3333333333333333
28402,5_10L,P,CAT,0,Y,23.0,5.89829309737138,1.79143258688862,3.0,1.0,0.0,0.0,0.0
28403,5_10L,P,CAT,0,N,20.0,3.43417679108172,132.0,17.0,0.0,0.0,0.0,0.0
28404,1_5L,S,CAT,0,N,35.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28405,5_10L,S,CAT,1,N,27.0,0.312962803114826,0.411527455366412,50.0,3.0,0.0,0.0,1.0
28406,5_10L,P,CAT,0,Y,26.0,3.99270982050738,132.0,44.0,0.0,18.0,0.0,0.0
28407,1_5L,S,CAT,0,N,40.0,15.2290801771882,132.0,0.0,0.0,0.0,0.0,0.0
28408,5_10L,S,CAT,0,Y,32.0,4.38696842951373,4.68266238626848,106.0,67.0,10.0,0.0,0.0
28409,5_10L,P,CAT,0,Y,33.0,0.312962803114826,3.40132190699786,347.0,2.0,0.0,0.0,0.0
28410,<=1L,P,CAT,0,N,29.0,132.0,0.37867257128255,0.0,1.0,0.0,0.0,0.0
28411,<=1L,P,CAT,0,N,30.0,0.805786064372757,4.28840377726214,476.0,59.0,0.0,0.0,0.0
28412,<=1L,S,CAT,0,Y,21.0,0.740076296205033,1.26575444154683,16.0,1.0,0.0,1.0,1.0
28413,<=1L,S,CAT,0,N,24.0,1.23289955746296,132.0,4.0,0.0,0.0,0.0,0.0
28414,<=1L,P,CAT,0,N,23.0,7.73816660606766,132.0,1.0,0.0,2.33333333333333,0.0,0.0
28415,5_10L,P,CAT,0,Y,44.0,0.345817687198688,6.98250427213883,752.0,27.0,42.0,1.0,1.0
28416,5_10L,P,CAT,0,N,41.0,0.312962803114826,0.772931180288895,2566.0,83.0,411.0,20.0,1.0
28417,5_10L,P,CAT,0,Y,67.0,132.0,132.0,0.0,0.0,17.75,1.57142857142857,0.8571428571428571
28418,<=1L,P,Franchisee,0,N,19.0,1.03577025295979,0.312962803114826,121.0,1.0,0.0,0.0,0.0
28419,5_10L,B,CAT,0,N,30.0,0.345817687198688,4.71551727035235,242.0,27.0,0.0,0.0,0.0
28420,<=1L,ST,CAT,0,N,20.0,8.92094243308669,132.0,1.0,0.0,0.0,0.0,0.0
28421,<=1L,S,CAT,0,Y,42.0,0.312962803114826,0.970060484792067,208.0,6.0,2.0,1.0,1.0
28422,5_10L,P,CAT,0,Y,24.0,0.54294699170186,2.90849864573993,120.0,4.0,3.0,0.333333333333333,0.2
28423,5_10L,P,CAT,0,Y,19.0,0.477237223534136,2.44853026856586,107.0,2.0,0.0,0.0,0.0
28424,1_5L,S,Franchisee,0,N,33.0,0.312962803114826,0.312962803114826,9884.0,1709.0,29.0,1.0,0.25
28425,<=1L,S,CAT,0,N,18.0,0.444382339450274,2.6785144571529,178.0,1.0,8.0,3.0,1.0
28426,1_5L,S,CAT,0,N,33.0,1.2000446733791,132.0,22.0,0.0,0.0,0.0,0.0
28427,<=1L,S,CAT,0,Y,23.0,1.88999723914021,3.03991818207538,7.0,2.0,0.0,0.0,0.0
28428,1_5L,Agriculturist,CAT,0,N,32.0,2.21854607997883,132.0,19.0,0.0,0.0,0.0,0.0
28429,<=1L,S,CAT,0,N,36.0,0.54294699170186,0.411527455366412,2.0,1.0,0.0,0.0,0.0
28430,1_5L,Public Sector,CAT,0,Y,24.0,0.312962803114826,0.54294699170186,8300.0,171.0,14.0,0.0,0.0
28431,<=1L,S,CAT,0,N,18.0,4.22269400909442,4.22269400909442,31.0,1.0,0.0,0.0,0.0
28432,1_5L,S,Banca,0,N,29.0,0.312962803114826,0.805786064372757,1252.0,41.0,0.0,0.0,0.0
28433,5_10L,P,Franchisee,0,Y,36.0,1.10148002112752,4.45267819768145,1935.0,58.0,0.0,0.0,0.0
28434,<=1L,P,CAT,0,N,20.0,6.88393961988724,1.88999723914021,99.0,1.0,14.0,0.6,0.5
28435,<=1L,P,CAT,0,N,22.0,132.0,0.838640948456619,0.0,1.0,0.0,0.0,0.0
28436,<=1L,S,CAT,0,Y,50.0,0.37867257128255,2.21854607997883,19.0,1.0,10.0,1.0,0.3333333333333333
28437,5_10L,P,CAT,0,Y,44.0,132.0,1.06862513704365,0.0,1.0,0.0,0.0,0.0
28438,5_10L,P,CAT,0,Y,24.0,6.55539077904862,1.75857770280476,17.0,1.0,0.0,0.0,0.0
28439,5_10L,P,CAT,0,Y,36.0,1.79143258688862,4.87979169077166,115.0,5.0,0.0,0.0,0.0
28440,1_5L,S,CAT,0,N,44.0,132.0,2.02141677547565,0.0,2.0,0.0,0.0,0.0
28441,5_10L,P,CAT,0,N,20.0,0.772931180288895,132.0,10.0,0.0,0.0,0.0,0.0
28442,5_10L,P,CAT,0,Y,29.0,132.0,2.87564376165607,0.0,1.0,0.0,0.0,0.0
28443,5_10L,P,Franchisee,0,Y,38.0,0.312962803114826,1.00291536887593,1458.0,113.0,0.0,0.0,0.0
28444,1_5L,S,Franchisee,0,N,23.0,2.38282050039814,12.3049954937245,595.0,0.0,21.0,0.25,0.16666666666666666
28445,<=1L,S,CAT,0,N,23.0,1.10148002112752,1.06862513704365,2.0,1.0,0.0,0.0,0.0
28446,<=1L,S,CAT,0,Y,19.0,4.28840377726214,132.0,11.0,0.0,0.0,0.0,0.0
28447,1_5L,S,CAT,0,N,21.0,0.707221412121171,2.6785144571529,38.0,1.0,4.75,1.75,1.0
28448,1_5L,S,CAT,0,N,31.0,0.707221412121171,3.13848283432697,4530.0,4130.0,2.0,1.0,1.0
28449,,,CAT,0,N,41.0,132.0,4.74837215443621,0.0,1.0,0.0,0.0,0.0
28450,<=1L,B,CAT,0,N,29.0,1.03577025295979,132.0,3.0,0.0,0.0,0.0,0.0
28451,5_10L,P,CAT,0,Y,33.0,0.312962803114826,132.0,91.0,0.0,0.0,0.0,0.0
28452,5_10L,P,CAT,0,Y,33.0,0.37867257128255,1.49573863013386,748.0,22.0,452.0,1.0,1.0
28453,5_10L,P,CAT,0,N,20.0,3.13848283432697,132.0,6.0,0.0,0.0,0.0,0.0
28454,5_10L,P,CAT,0,N,33.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28455,5_10L,P,CAT,0,N,36.0,0.312962803114826,0.312962803114826,4322.0,192.0,0.0,0.0,0.0
28456,5_10L,P,CAT,0,Y,47.0,6.12827728595842,132.0,7.0,0.0,18.0,1.0,0.04
28457,5_10L,P,CAT,0,Y,32.0,2.18569119589497,132.0,48.0,0.0,2826.0,74.0,1.0
28458,<=1L,P,Franchisee,0,N,27.0,0.312962803114826,1.06862513704365,36.0,1.0,0.0,0.0,0.0
28459,1_5L,S,CAT,0,N,21.0,2.11998142772724,0.312962803114826,7.0,1.0,0.0,0.0,0.0
28460,5_10L,P,CAT,0,Y,22.0,0.937205600708205,1.06862513704365,12.0,1.0,2.33333333333333,2.33333333333333,0.5
28461,<=1L,P,Franchisee,0,N,22.0,0.345817687198688,1.92285212322407,10193.0,222.0,52.0,1.0,1.0
28462,1_5L,P,CAT,0,Y,30.0,17.7260513675617,132.0,0.0,0.0,0.0,0.0,0.0
28463,5_10L,S,CAT,0,Y,39.0,0.312962803114826,1.23289955746296,363.0,11.0,9.0,1.0,1.0
28464,5_10L,P,CAT,0,Y,21.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28465,5_10L,P,CAT,0,Y,46.0,132.0,132.0,0.0,0.0,1.0,0.0,0.0
28466,5_10L,S,CAT,0,Y,32.0,2.11998142772724,1.26575444154683,118.0,1.0,0.0,0.0,0.0
28467,1_5L,S,CAT,0,N,24.0,0.312962803114826,132.0,77.0,0.0,0.0,0.0,0.0
28468,10_25L,S,CAT,0,N,31.0,0.345817687198688,8.78952289675125,137.0,5.0,0.0,0.0,0.0
28469,5_10L,P,CAT,0,Y,19.0,1.98856189139179,4.74837215443621,13.0,1.0,40.0,1.0,0.3333333333333333
28470,<=1L,P,CAT,0,N,37.0,2.77707910940448,132.0,156.0,0.0,0.0,0.0,0.0
28471,5_10L,S,CAT,0,Y,20.0,0.312962803114826,1.00291536887593,158.0,3.0,0.0,0.0,0.0
28472,1_5L,S,Banca,0,N,34.0,0.312962803114826,0.411527455366412,1921.0,93.0,30.0,1.0,1.0
28473,<=1L,S,CAT,0,Y,25.0,0.345817687198688,1.10148002112752,48.0,1.0,7.0,2.0,0.16666666666666666
28474,5_10L,Private Sector,CAT,0,N,42.0,0.312962803114826,0.312962803114826,5625.0,739.0,0.0,0.0,0.0
28475,<=1L,S,CAT,0,N,21.0,1.85714235505634,2.44853026856586,12.0,3.0,0.0,0.0,0.0
28476,5_10L,P,CAT,0,N,25.0,1.13433490521138,5.70116379286821,70.0,15.0,0.0,0.0,0.0
28477,5_10L,P,CAT,0,Y,38.0,3.72987074783648,132.0,79.0,0.0,10.0,0.0,0.0
28478,5_10L,P,CAT,0,Y,30.0,0.510092107617998,1.49573863013386,2540.0,34.0,0.0,0.0,0.0
28479,1_5L,S,Ho - Support,0,N,34.0,1.06862513704365,2.57994980490131,1053.0,1544.0,0.0,0.0,0.0
28480,<=1L,S,CAT,0,N,30.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28481,5_10L,P,CAT,0,N,31.0,6.39111635862931,132.0,9.0,0.0,0.0,0.0,0.0
28482,5_10L,P,CAT,0,Y,32.0,0.312962803114826,5.63545402470048,2652.0,9.0,19.0,0.0,0.0
28483,5_10L,P,CAT,0,Y,20.0,6.02971263370683,132.0,52.0,0.0,43.0,0.0,0.0
28484,<=1L,S,CAT,0,Y,28.0,0.411527455366412,0.411527455366412,602.0,11.0,0.0,0.0,0.0
28485,5_10L,P,CAT,0,N,18.0,6.35826147454545,132.0,29.0,0.0,10.6,0.6,0.2222222222222222
28486,1_5L,S,CAT,0,N,28.0,6.98250427213883,13.7506103934144,7.0,0.0,0.0,0.0,0.0
28487,10_25L,Private Sector,CAT,0,N,42.0,0.312962803114826,0.312962803114826,1012.0,566.0,22.0,1.0,0.5
28488,5_10L,P,CAT,0,Y,24.0,9.21663638984145,132.0,3.0,0.0,0.0,0.0,0.0
28489,5_10L,S,CAT,0,Y,20.0,0.312962803114826,132.0,6.0,0.0,0.0,0.0,0.0
28490,1_5L,S,CAT,0,N,39.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28491,<=1L,S,CAT,0,N,51.0,132.0,1.49573863013386,0.0,1.0,0.0,0.0,0.0
28492,1_5L,S,CAT,0,N,26.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0
28493,<=1L,S,CAT,0,N,22.0,0.312962803114826,1.49573863013386,178.0,4.0,0.0,0.0,0.0
28494,<=1L,S,CAT,0,Y,25.0,0.740076296205033,1.26575444154683,14.0,1.0,0.0,1.0,1.0
28495,5_10L,P,CAT,0,N,33.0,0.312962803114826,0.740076296205033,2505.0,159.0,753.0,33.0,1.0
28496,<=1L,S,CAT,0,Y,34.0,132.0,0.871495832540481,0.0,1.0,0.0,0.0,0.0
28497,5_10L,P,CAT,0,Y,30.0,132.0,1.23289955746296,0.0,1.0,0.0,0.0,0.0
28498,<=1L,O,CAT,0,N,25.0,0.707221412121171,0.37867257128255,149.0,1.0,0.0,0.0,0.0
